Name,Category,Color,City,Lat,Lon
Clínica La Sagrada Familia,General Hospital (Level 2),#e67e22,Colombia,4.5386105,-75.668175
Centro de Salud El Rosario,Primary Care (Level 1),#2ecc71,El Rosario,1.7417103,-77.3352103
Centro de Salud Policarpa,Primary Care (Level 1),#2ecc71,Colombia,1.6273911,-77.4604093
Centro de Salud La Llanada,Primary Care (Level 1),#2ecc71,La Llanada,1.4730548,-77.5789379
Hospital Lorencita Villegas de Santos,General Hospital (Level 2),#e67e22,Samaniego,1.3362667,-77.5937364
Centro de Salud de Guachavés,Primary Care (Level 1),#2ecc71,Colombia,1.2209251,-77.6782752
Centro de Salud San Isidro,Primary Care (Level 1),#2ecc71,El Peñol,1.4548119,-77.439963
Hospital San Luis,General Hospital (Level 2),#e67e22,El Tambo,1.4120713,-77.394003
Centro de Salud Nuestra Señora de Fátima,Primary Care (Level 1),#2ecc71,Chachagüí,1.3602136,-77.28507
San Antonio de Padua (MLVP),General Hospital (Level 2),#e67e22,Colombia,2.1110425,-75.824295
Hospital y Centro Médico Regional García Rovira,High Complexity (Level 3/4),#e74c3c,Colombia,6.7024198,-72.729827
Nueva EPS,Primary Care (Level 1),#2ecc71,Colombia,6.2868011,-73.1481323
Centro de Salud Puerto Parra,Primary Care (Level 1),#2ecc71,Puerto Parra,6.6502565,-74.054303
Medical Center,General Hospital (Level 2),#e67e22,Colombia,6.2706633,-75.6290766
Puesto de Salud,Primary Care (Level 1),#2ecc71,Colombia,6.7324466,-73.0969985
Centro Salud Manablanca- Cartagenita Hospital San Rafael,General Hospital (Level 2),#e67e22,Colombia,4.7910707,-74.3379958
Hospital Luis Ablanque De La Plata,General Hospital (Level 2),#e67e22,Colombia,3.8796489,-77.020619
Cruz Roja Colombiana Seccional Quindío - Unidad Municipal La Tebaida,Emergency/First Response,#f1c40f,Colombia,4.4517719,-75.7919352
Clinica Central del Eje,Primary Care (Level 1),#2ecc71,Pereira,4.8131872,-75.7653614
Centro de salud Pandiaco,Primary Care (Level 1),#2ecc71,Colombia,1.2307174,-77.2881257
Medical Center,General Hospital (Level 2),#e67e22,Colombia,1.3485679,-77.5230662
Hospital Mental de Filandia,General Hospital (Level 2),#e67e22,Colombia,4.6770996,-75.6585652
Centro de Salud Tamasagra,Primary Care (Level 1),#2ecc71,Colombia,1.1997181,-77.2928372
Centro de Salud Santa Barbara,Primary Care (Level 1),#2ecc71,Colombia,5.73003,-73.9336713
Clínica Santa Ana,General Hospital (Level 2),#e67e22,Colombia,4.5304505,-75.7019599
Zonata Centro Medico,General Hospital (Level 2),#e67e22,Colombia,4.5584474,-75.647895
Hospital Marco Fidel Suarez,General Hospital (Level 2),#e67e22,Colombia,6.3306704,-75.5574023
Medical Center,General Hospital (Level 2),#e67e22,Colombia,6.2434131,-75.540385
Medical Center,General Hospital (Level 2),#e67e22,Colombia,6.2156325,-75.5756149
Hospital San Vicente de Paul,General Hospital (Level 2),#e67e22,Colombia,4.8457671,-74.6202481
Farmaplus,General Hospital (Level 2),#e67e22,"Riohacha, La Guajira",11.5362029,-72.9043858
Miguel Angel Rangel E.S.E.,General Hospital (Level 2),#e67e22,Manatí,10.4467375,-74.9580543
Colsalud EPS,General Hospital (Level 2),#e67e22,Colombia,10.4461208,-74.9589788
Medical Center,General Hospital (Level 2),#e67e22,Colombia,10.0276365,-74.6109112
Medical Center,General Hospital (Level 2),#e67e22,Colombia,9.3061578,-75.3876738
Urgencias San Juan de Dios,Emergency/First Response,#f1c40f,Colombia,9.2415924,-74.4257217
Centro de Salud Mata de Caña,Primary Care (Level 1),#2ecc71,Colombia,9.0751753,-75.8278241
Cruz Roja Colombiana Sede Sincelejo,Emergency/First Response,#f1c40f,Colombia,9.297594,-75.3793123
Puesto de Salud,Primary Care (Level 1),#2ecc71,Colombia,9.4705339,-75.2929235
Puesto de Salud Argelia,Primary Care (Level 1),#2ecc71,Colombia,9.2800636,-75.4057814
Clínica La Medalla Milagrosa,Primary Care (Level 1),#2ecc71,Colombia,9.2979422,-75.397517
Clínica Integral de Sincelejo,Primary Care (Level 1),#2ecc71,Colombia,9.304372,-75.3919452
CLÍNICA SANTA ISABEL,Primary Care (Level 1),#2ecc71,Colombia,9.2922023,-75.3981338
IPS Salud Social,Primary Care (Level 1),#2ecc71,Colombia,9.3063969,-75.3955297
Clínica Pediátrica Niño Jesús,Primary Care (Level 1),#2ecc71,Colombia,9.3071401,-75.3950113
Clínica General de Sucre,Primary Care (Level 1),#2ecc71,Colombia,9.2968798,-75.3974078
Clínica,Primary Care (Level 1),#2ecc71,Colombia,9.2970656,-75.3972312
COOMEVA,Primary Care (Level 1),#2ecc71,Colombia,9.3056111,-75.3959711
Clínica Oftalmológica de Sucre,Specialized,#3498db,Colombia,9.3074874,-75.3943937
Ips Vallejo,Primary Care (Level 1),#2ecc71,Colombia,9.3044574,-75.4111845
Hospital Hernando Quintero Blanco,General Hospital (Level 2),#e67e22,Colombia,9.6601641,-73.7479052
Cruz Roja,Emergency/First Response,#f1c40f,Riohcha,11.5425862,-72.9085784
Cruz Roja Colombiana,Emergency/First Response,#f1c40f,Colombia,10.6534435,-72.9265343
E.S.E Hospital Regional Fray Luis de León,High Complexity (Level 3/4),#e74c3c,Colombia,9.7946078,-74.7881067
Medical Center,General Hospital (Level 2),#e67e22,Colombia,11.3711319,-72.2525713
fundacion manos que construyen paz,General Hospital (Level 2),#e67e22,urbanizacion villa confamiliar,11.5405727,-72.895801
Medical Center,General Hospital (Level 2),#e67e22,Colombia,11.7781591,-72.4444783
consulta externa,General Hospital (Level 2),#e67e22,Colombia,11.778529,-72.4448174
Hospital Armado Pabon Lopez,General Hospital (Level 2),#e67e22,Manaure,11.7784099,-72.4448154
Ips Salud Integral,Primary Care (Level 1),#2ecc71,Colombia,9.1836861,-75.3783233
CLÍNICA RENACER,Primary Care (Level 1),#2ecc71,"Riohacha, La Guajira",11.5427994,-72.9114491
Medical Center,Primary Care (Level 1),#2ecc71,Colombia,11.5437437,-72.9153994
Oficina de Atención al Usuario Medimás EPS,Primary Care (Level 1),#2ecc71,Riohacha-Guajira,11.5428533,-72.9164019
Hospital Santa Cruz de Urumita,General Hospital (Level 2),#e67e22,Colombia,10.5591868,-73.0110205
Medical Center,General Hospital (Level 2),#e67e22,Colombia,11.5453295,-72.9088217
Hospital santa teresa de jesus,General Hospital (Level 2),#e67e22,Colombia,11.2935958,-73.2638313
Antiguo hospital San José,General Hospital (Level 2),#e67e22,Colombia,11.3772858,-72.2479433
Inversiones Dentales de Riohacha S.a,General Hospital (Level 2),#e67e22,Riohacha,11.5491574,-72.9138533
FUNDACIÓN RENAL DE COLOMBIA,Specialized,#3498db,Riohacha,11.5459289,-72.9153184
ANASU AINWA IPS-I,Primary Care (Level 1),#2ecc71,Colombia,11.5477308,-72.9066878
Sociedad Medica Clinica Riohacha Sas,General Hospital (Level 2),#e67e22,"Riohacha, La Guajira",11.5470738,-72.9124009
City Optica Riohacha Sas,General Hospital (Level 2),#e67e22,Colombia,11.5500786,-72.9057186
Módulo,General Hospital (Level 2),#e67e22,Colombia,10.7916452,-71.6805902
Salud Total,General Hospital (Level 2),#e67e22,"Riohacha, La Guajira",11.5470423,-72.9095226
I.P.S. Asociacion de Cabildos y/o Autoridades tradicionales de la Guajira,General Hospital (Level 2),#e67e22,Colombia,11.5471047,-72.9110515
I.P.S. Palaima,General Hospital (Level 2),#e67e22,"Riohacha, La Guajira",11.546751,-72.9104428
Lab de Colombia I.P.S.,General Hospital (Level 2),#e67e22,"Riohacha, La Guajira",11.5465187,-72.9111329
I.p.s. Servicio de Salud Especializada,General Hospital (Level 2),#e67e22,Colombia,11.5459327,-72.9093846
E.p.s.i. Pusakawi,General Hospital (Level 2),#e67e22,Colombia,11.5459119,-72.9094731
I P S I Asocabildos,Primary Care (Level 1),#2ecc71,Colombia,11.7168186,-72.2648434
Mutual Ser,Primary Care (Level 1),#2ecc71,Colombia,9.545358,-75.3134187
Entidad de Salud,Primary Care (Level 1),#2ecc71,Colombia,9.5444069,-75.3137639
colsanitas eps,Primary Care (Level 1),#2ecc71,"Riohacha, La Guajira",11.5518874,-72.9082987
coomeva,Primary Care (Level 1),#2ecc71,Riohacha,11.5512917,-72.9092835
Medical Center,Primary Care (Level 1),#2ecc71,Colombia,11.5497639,-72.9084597
Centro de Salud,Primary Care (Level 1),#2ecc71,San Pedro,9.3946973,-75.0652201
Cuidamos Salud,Primary Care (Level 1),#2ecc71,Colombia,10.949332,-72.8008266
Hospital Nuestra Senora del Pilar,General Hospital (Level 2),#e67e22,Colombia,10.9552307,-72.7923011
Clinica de Salud Mental Cuidamos Salud,Primary Care (Level 1),#2ecc71,Colombia,10.9510251,-72.7954121
Medical Center,General Hospital (Level 2),#e67e22,Colombia,11.5420561,-72.9218071
Farmaplus,General Hospital (Level 2),#e67e22,"Riohacha, La Guajira",11.5346859,-72.9042351
Ips Mulamana,Primary Care (Level 1),#2ecc71,Colombia,11.5465559,-72.9191472
Nueva Eps,General Hospital (Level 2),#e67e22,Riohacha,11.5429285,-72.9154308
Unidad medica gastrica Unimegas,Primary Care (Level 1),#2ecc71,"Riohacha, La Guajira",11.5428564,-72.9116391
anas wayuu epsi,Primary Care (Level 1),#2ecc71,Riohacha,11.5473079,-72.9139845
unidad medica radiologica del carmen,Primary Care (Level 1),#2ecc71,Riohacha,11.5472738,-72.9137189
cidsalud,Primary Care (Level 1),#2ecc71,Riohacha,11.5453847,-72.9152124
clinica riohacha,Primary Care (Level 1),#2ecc71,Riohacha,11.5466794,-72.9157582
Clinica Riohacha,Primary Care (Level 1),#2ecc71,Riohacha,11.5466396,-72.9157911
cidsalud,Primary Care (Level 1),#2ecc71,Riohacha-Guajira,11.5454202,-72.9152144
Saludvida E.p.s,Primary Care (Level 1),#2ecc71,Riohacha,11.5492183,-72.9145134
Medical Center,General Hospital (Level 2),#e67e22,Colombia,11.3815095,-72.2662454
clinica maicao,Primary Care (Level 1),#2ecc71,Colombia,11.3813977,-72.2345132
Centro De Salud Barrio Arriba,Primary Care (Level 1),#2ecc71,Colombia,11.5499169,-72.9032668
Fundacionque conastruyen paz,General Hospital (Level 2),#e67e22,Riohacha,11.5404336,-72.8954037
Fundacion manos que construyen paz,General Hospital (Level 2),#e67e22,Riohacha,11.5410193,-72.8956185
E.s.e. Camu Cotorra,General Hospital (Level 2),#e67e22,Colombia,9.0391986,-75.7994586
CERINPROS,Primary Care (Level 1),#2ecc71,Colombia,9.2927733,-75.3953169
Luisa Santiaga Iguaran,General Hospital (Level 2),#e67e22,Colombia,10.59026,-74.1856517
Hospital II binacional paraguaipoa Dr. Jose Leonardo Fernandez,General Hospital (Level 2),#e67e22,Colombia,11.3466165,-71.968663
Medical Center,General Hospital (Level 2),#e67e22,Colombia,11.188627,-72.1999624
Hospital 1 de Sinamaica,General Hospital (Level 2),#e67e22,Colombia,11.0857008,-71.8555413
Centro de Salud Juan Arias,Primary Care (Level 1),#2ecc71,Colombia,9.3253855,-74.9224489
Cad vida IPS,Primary Care (Level 1),#2ecc71,Colombia,9.2744835,-74.8096833
Manexka,General Hospital (Level 2),#e67e22,Colombia,9.1841588,-75.548077
Sede Hospital de Maicao,General Hospital (Level 2),#e67e22,Colombia,11.3629216,-72.1377556
Global Health Group,Primary Care (Level 1),#2ecc71,Colombia,9.3754201,-75.2710663
Hospital de Calamar,General Hospital (Level 2),#e67e22,Colombia,10.2553458,-74.9123968
Hospital San Vicente de paul,General Hospital (Level 2),#e67e22,Colombia,9.2383363,-75.8118438
ESE CAMU Santa Teresita,General Hospital (Level 2),#e67e22,Colombia,9.2252718,-75.824451
Clínica la Trinidad,General Hospital (Level 2),#e67e22,Colombia,9.2271779,-75.8201182
Hospital Nuestra Señora de los Remedios,General Hospital (Level 2),#e67e22,Riohacha,11.5465888,-72.9144416
Clínica el Amparo,Primary Care (Level 1),#2ecc71,Colombia,10.5130548,-74.1835979
salad total eps,Primary Care (Level 1),#2ecc71,Colombia,11.5488592,-72.9150431
Antigua Clinica Riohacha,Primary Care (Level 1),#2ecc71,Colombia,11.5472244,-72.9153053
Puesto de Salud IPC,Primary Care (Level 1),#2ecc71,Riohacha,11.5309172,-72.9240504
Clínica La Concepción,General Hospital (Level 2),#e67e22,Colombia,9.307232,-75.3702837
ips,Primary Care (Level 1),#2ecc71,Colombia,11.5502031,-72.9086056
centro de salud barrio arriba,Primary Care (Level 1),#2ecc71,Riohacha,11.5501285,-72.9025541
Medical Center,Primary Care (Level 1),#2ecc71,Colombia,11.5419585,-72.9120246
Cedes,Primary Care (Level 1),#2ecc71,Riohacha,11.5447882,-72.9121388
Hospital Los Palmitos,General Hospital (Level 2),#e67e22,Colombia,9.372721,-75.2725435
Puesto de Salud,Primary Care (Level 1),#2ecc71,Colombia,9.362244,-75.2755667
Clínica San Juan,General Hospital (Level 2),#e67e22,San Juan del Cesar,10.7706699,-73.0109617
Clínica Someda,General Hospital (Level 2),#e67e22,Colombia,10.7709282,-73.0099224
Clínica Santa teresa,General Hospital (Level 2),#e67e22,Colombia,10.5179035,-74.1836157
Puesto de salud paz del rio,Primary Care (Level 1),#2ecc71,Colombia,10.5226195,-74.1936046
Clínica Las Peñitas,Primary Care (Level 1),#2ecc71,Colombia,9.3024614,-75.3890582
Hospital Universitario,High Complexity (Level 3/4),#e74c3c,Colombia,9.3041271,-75.3999539
Clínica Santa María,Primary Care (Level 1),#2ecc71,Colombia,9.3063907,-75.393423
Clínica Salud Social S.A.S.,Primary Care (Level 1),#2ecc71,Colombia,9.2958254,-75.3971135
Centro Médico Policia Nacional,Primary Care (Level 1),#2ecc71,Colombia,9.2981948,-75.396418
IPS San Luis,Primary Care (Level 1),#2ecc71,Colombia,9.3134697,-75.3998065
Clínica Rey David,Primary Care (Level 1),#2ecc71,Colombia,9.3047191,-75.3931108
Hospital San Francisco,General Hospital (Level 2),#e67e22,Colombia,9.3042917,-75.3928498
CLÍNICA DE VARICES S.A.S.,Primary Care (Level 1),#2ecc71,Colombia,9.3068967,-75.393829
Clínica de la Sabana,Primary Care (Level 1),#2ecc71,Colombia,9.2983755,-75.3936944
Clínica General de Sucre,Primary Care (Level 1),#2ecc71,Colombia,9.2988644,-75.3957839
Clínica Oftalmológica de Sincelejo,Specialized,#3498db,Colombia,9.3055758,-75.3914175
IPS Unidad Médica El Bosque,Primary Care (Level 1),#2ecc71,Colombia,9.305513,-75.3914946
IPS LIBERTAD,Primary Care (Level 1),#2ecc71,Colombia,9.3130895,-75.3823537
Hospital El Retén,General Hospital (Level 2),#e67e22,Colombia,10.6111662,-74.2678637
EPS,General Hospital (Level 2),#e67e22,Colombia,11.537341,-72.9069424
Medical Center,General Hospital (Level 2),#e67e22,Colombia,11.5372993,-72.9058959
IPS,Primary Care (Level 1),#2ecc71,Colombia,9.4015468,-75.6766475
Medical Center,General Hospital (Level 2),#e67e22,Colombia,11.5376653,-72.907876
Medical Center,General Hospital (Level 2),#e67e22,Colombia,11.1533652,-72.6075268
Medical Center,Primary Care (Level 1),#2ecc71,Colombia,11.1534861,-72.607126
ESE hospital local de Concordia,Specialized,#3498db,Colombia,10.2583558,-74.8353397
IPS Anashiwaya,Primary Care (Level 1),#2ecc71,"Riohacha, La Guajira",11.5430168,-72.9096372
Medical Center,Primary Care (Level 1),#2ecc71,Riohacha,11.5466663,-72.9157489
HOSPITAL SAN AGUSTIN DE FONSECA,General Hospital (Level 2),#e67e22,FONSECA,10.8853254,-72.8559004
Clinica Dental Sonría RIOHACHA,Primary Care (Level 1),#2ecc71,Colombia,11.549419,-72.9106901
Centro de Salud,Primary Care (Level 1),#2ecc71,Colombia,11.5118392,-72.8701583
Anashiwaya EPS,Primary Care (Level 1),#2ecc71,Colombia,11.7753121,-72.4474469
clinica dental,Primary Care (Level 1),#2ecc71,Colombia,11.7752298,-72.4444844
Puesto de Salud Asovipoba,Primary Care (Level 1),#2ecc71,Colombia,9.3274392,-75.2968207
Centro de Salud San Blas,Primary Care (Level 1),#2ecc71,Colombia,9.3361043,-75.3067379
Puesto de Salud,Primary Care (Level 1),#2ecc71,Colombia,9.4092101,-75.7073159
Hospital Cristian Moreno Pallares,General Hospital (Level 2),#e67e22,Colombia,9.2024991,-73.5431704
Hospital local de san onofre,General Hospital (Level 2),#e67e22,SAN ONOFRE SUCRE,9.7397118,-75.52779
FUNDACION OFTALMOLOGICA DEL CARIBE,Specialized,#3498db,"Riohacha, La Guajira",11.5500003,-72.9057142
drogueria la economia,General Hospital (Level 2),#e67e22,Riohacha,11.5520601,-72.9090631
Cruz Roja,Emergency/First Response,#f1c40f,Colombia,9.2579145,-74.7735902
Cuidamos Salud,Primary Care (Level 1),#2ecc71,Colombia,10.9509819,-72.7953829
Hospital Dr. José María Vargas,General Hospital (Level 2),#e67e22,Colombia,10.6230062,-71.829268
IVSS La Concepción,General Hospital (Level 2),#e67e22,Colombia,10.6190972,-71.8347884
Centro de Salud,Primary Care (Level 1),#2ecc71,Suan,10.3352908,-74.8812606
Hospital de San Rafael del Moján,General Hospital (Level 2),#e67e22,San Rafael del Moján,10.9604164,-71.7352384
Hospital HCVP,General Hospital (Level 2),#e67e22,Colombia,10.4157849,-73.5849383
Centro materno Infatil Rincón Hondo,General Hospital (Level 2),#e67e22,Colombia,9.3950824,-73.4868955
E.S.E Hospital Regional San Andrés,High Complexity (Level 3/4),#e74c3c,Colombia,9.3621416,-73.5995368
Medical Center,General Hospital (Level 2),#e67e22,Colombia,9.3725708,-75.2724047
Centro de Salud E.S.E,Primary Care (Level 1),#2ecc71,Sampués,9.1800059,-75.3760982
Hospital Luisa Santiaga Iguaran,General Hospital (Level 2),#e67e22,Colombia,10.5902022,-74.1856001
Clinica Prevencion & Salud IPS,Primary Care (Level 1),#2ecc71,Colombia,9.0069815,-73.9724855
Medical Center,General Hospital (Level 2),#e67e22,Colombia,9.0079778,-73.9712621
C.D.I. San Rafael del Moján,General Hospital (Level 2),#e67e22,San Rafael del Moján,10.9575473,-71.7358799
Hospital Nuestra Señora del Perpetuo Socorro,General Hospital (Level 2),#e67e22,Colombia,11.7184871,-72.2675139
UMI unidad Materno infantil - Talapuin,General Hospital (Level 2),#e67e22,Colombia,11.7166985,-72.2680161
Puesto de Salud Simón Bolivar,Primary Care (Level 1),#2ecc71,Colombia,10.511351,-74.2052139
HSPITAL,General Hospital (Level 2),#e67e22,Colombia,9.7116218,-73.2835342
Hospital San Roque de El Copey,General Hospital (Level 2),#e67e22,El Copey,10.1531488,-73.9673446
Medical Center,General Hospital (Level 2),#e67e22,Colombia,10.9544556,-71.6481535
Hospital de San Juan de Dios,General Hospital (Level 2),#e67e22,Colombia,9.2561811,-74.4313312
Medical Center,General Hospital (Level 2),#e67e22,Colombia,7.0004939,-72.106757
Clínica Norte,General Hospital (Level 2),#e67e22,Colombia,7.8793761,-72.4978888
Hospital San Juan de Dios,General Hospital (Level 2),#e67e22,Colombia,7.601475,-72.6001292
Medico Quirurjica,General Hospital (Level 2),#e67e22,Colombia,7.8814765,-72.4980682
Hospital Jorge Cristo Sahium,General Hospital (Level 2),#e67e22,Colombia,7.832427,-72.4715046
E.P.S. Sanitas,General Hospital (Level 2),#e67e22,Colombia,8.2370782,-73.3527336
Saludcoop Oficinas,General Hospital (Level 2),#e67e22,Colombia,7.370842,-72.6490625
Medical Center,General Hospital (Level 2),#e67e22,Colombia,8.2148133,-73.2375849
Policlínica Ecopetrol,General Hospital (Level 2),#e67e22,Colombia,7.0691464,-73.8528582
Urgencias Policlínica,Emergency/First Response,#f1c40f,Colombia,7.0694765,-73.853459
Hospital Ismael Dario Rincon,General Hospital (Level 2),#e67e22,Colombia,7.0701792,-73.8529011
Secretaria de Salud,General Hospital (Level 2),#e67e22,Colombia,7.0623186,-73.8661482
Medical Center,General Hospital (Level 2),#e67e22,Colombia,8.2555417,-76.143347
Medical Center,General Hospital (Level 2),#e67e22,Colombia,7.931978,-72.5978024
Seguros Horizonte,General Hospital (Level 2),#e67e22,Colombia,7.7629004,-72.2249886
Clínica Santa Anta,General Hospital (Level 2),#e67e22,Colombia,7.891282,-72.4888139
Clínica 1 de Mayo,General Hospital (Level 2),#e67e22,Colombia,7.0582773,-73.8559077
Clínica Magdalena,General Hospital (Level 2),#e67e22,Colombia,7.0611095,-73.8543413
Cruz Roja,Emergency/First Response,#f1c40f,Colombia,7.0583305,-73.8555322
Hospital Padre Justo,General Hospital (Level 2),#e67e22,Colombia,7.6895337,-72.3568913
Medical Center,General Hospital (Level 2),#e67e22,Colombia,7.9540752,-72.2484833
IPS,Primary Care (Level 1),#2ecc71,Colombia,7.6112242,-72.599161
Puesto de Salud,Primary Care (Level 1),#2ecc71,Colombia,7.4367068,-74.6912631
Hospital Pedro Antonio Villamizar,General Hospital (Level 2),#e67e22,Colombia,7.3038433,-72.4812672
Clínica de Traumas y Fracturas,General Hospital (Level 2),#e67e22,Colombia,8.7494652,-75.8802268
Sanidad y Asistencia Social,General Hospital (Level 2),#e67e22,Colombia,7.7742225,-72.2323773
Emergencias 171,General Hospital (Level 2),#e67e22,Colombia,7.7866363,-72.2021357
IBIDSA,Primary Care (Level 1),#2ecc71,Colombia,7.7672082,-72.2152127
Clínica de mamas,Primary Care (Level 1),#2ecc71,Colombia,7.7594479,-72.2154838
Cardiológico,Specialized,#3498db,Colombia,7.7559454,-72.2256388
Psiquiátrico,General Hospital (Level 2),#e67e22,Colombia,7.7573539,-72.2255496
Clínica Dr. Plata,Primary Care (Level 1),#2ecc71,Colombia,7.7749094,-72.2319346
Clínica SANGO,Primary Care (Level 1),#2ecc71,Colombia,7.7735654,-72.2195686
Clínica IPAS M.E.,General Hospital (Level 2),#e67e22,Colombia,7.7731869,-72.2356084
Clínica Integral de la Mujer,Primary Care (Level 1),#2ecc71,Colombia,7.7740587,-72.2229166
Centro Quirúrgico de Especialidades,Primary Care (Level 1),#2ecc71,Colombia,7.7740986,-72.2168012
Centro de Cirugía Ambulatoria Zaragoza,Primary Care (Level 1),#2ecc71,Colombia,7.7739488,-72.2168769
centro medico los samanes,General Hospital (Level 2),#e67e22,cucuta,7.8964839,-72.4886342
FUNDACIÓN MEDICO PREVENTIVA,General Hospital (Level 2),#e67e22,CUCUTA,7.8937673,-72.4912979
Hospital Universitario Erasmo Meoz,High Complexity (Level 3/4),#e74c3c,Cucuta,7.904239,-72.4907005
CEDI,Primary Care (Level 1),#2ecc71,Cucuta,7.8927738,-72.4966345
Socorro Médico Santafé,General Hospital (Level 2),#e67e22,Colombia,7.8930534,-72.5035413
Consultorio Clinico Suaram,Primary Care (Level 1),#2ecc71,Colombia,7.8923377,-72.4990828
Unidad Pediatrica,Specialized,#3498db,Colombia,7.8931095,-72.4991426
IPS Los Alpes Saludcoop,Primary Care (Level 1),#2ecc71,Colombia,7.3707688,-72.6491725
Clínica Pamplona,General Hospital (Level 2),#e67e22,Colombia,7.3700506,-72.6496352
Bienestar Familiar,General Hospital (Level 2),#e67e22,Colombia,7.8903038,-72.5000962
Bienestar Familiar,General Hospital (Level 2),#e67e22,Colombia,7.8884729,-72.4997458
Coomeva EPS,General Hospital (Level 2),#e67e22,Colombia,7.8893126,-72.4975223
Multiterapias,General Hospital (Level 2),#e67e22,Colombia,7.8892887,-72.4977113
Doctor Lobo Cirujia Plastica,Primary Care (Level 1),#2ecc71,Colombia,7.8924792,-72.4914868
HEMOTERAPIA,Primary Care (Level 1),#2ecc71,Colombia,7.8907337,-72.4927109
Lavoratorio Clinico,Primary Care (Level 1),#2ecc71,Colombia,7.8855702,-72.5003086
Camu Los Cordobas,General Hospital (Level 2),#e67e22,Colombia,8.8971432,-76.3545042
Hospital San José de Tierralta,General Hospital (Level 2),#e67e22,Colombia,8.1774473,-76.0562762
Confesalud Ips,Primary Care (Level 1),#2ecc71,Ocaña,8.2396766,-73.3532718
NATURIZZA,Primary Care (Level 1),#2ecc71,Colombia,7.8848098,-72.4959842
URONORTE,Primary Care (Level 1),#2ecc71,Colombia,7.884644,-72.496625
Unidad Renal,Specialized,#3498db,Colombia,7.8848891,-72.4969292
Servisalud,General Hospital (Level 2),#e67e22,Colombia,7.1157931,-73.1110691
SSOAR,Primary Care (Level 1),#2ecc71,Colombia,7.8843738,-72.4961554
Nueva Eps,Primary Care (Level 1),#2ecc71,Colombia,7.8832176,-72.4969565
BIENESTAR-ESTETICA,Primary Care (Level 1),#2ecc71,Colombia,7.8827249,-72.4958928
CEDMI- DIAGNOSTICO MATERNO,Primary Care (Level 1),#2ecc71,Colombia,7.8836044,-72.4965288
LABORATORIO,Primary Care (Level 1),#2ecc71,Colombia,7.8835831,-72.496632
E.S.E. Hospital Manuel Elkin Patarroyo,General Hospital (Level 2),#e67e22,Colombia,7.968241,-74.0470229
ESE Hospital Regional Centro,High Complexity (Level 3/4),#e74c3c,Colombia,7.8992708,-72.4972233
piscina restaurante,General Hospital (Level 2),#e67e22,Colombia,7.7230591,-73.4646336
clinica PONAL,Primary Care (Level 1),#2ecc71,Colombia,7.9202035,-72.4950159
Clínica Zayma,Primary Care (Level 1),#2ecc71,Colombia,8.7537456,-75.8836905
"P,S los olivos",Primary Care (Level 1),#2ecc71,Colombia,7.9039105,-72.5399
urgencias cafesalud,Emergency/First Response,#f1c40f,Colombia,7.8908069,-72.49643
Centro Clínico El Samán,Primary Care (Level 1),#2ecc71,Colombia,7.7792342,-72.2342089
Medical Center,Primary Care (Level 1),#2ecc71,Colombia,8.0913751,-76.7274756
Laboratorio clinico,Primary Care (Level 1),#2ecc71,Colombia,7.8870894,-72.5080945
I.P.S. Figuras S.P.A. Barrio Blanco.,Primary Care (Level 1),#2ecc71,Cúcuta,7.8762947,-72.4987688
Cruz Roja Colombiana,Emergency/First Response,#f1c40f,Colombia,7.894208,-72.5044945
Reabilitación Integral Marta Omaña y Asociados,General Hospital (Level 2),#e67e22,Colombia,7.8926018,-72.4928666
VETERINARIA,General Hospital (Level 2),#e67e22,Colombia,7.8975929,-72.5016303
Medical Center,General Hospital (Level 2),#e67e22,Colombia,7.8802313,-72.4995703
Amigos de la Salud,Primary Care (Level 1),#2ecc71,Colombia,8.7517275,-75.881447
Hospital san rafael de matanza,General Hospital (Level 2),#e67e22,Colombia,7.3234781,-73.0131776
Hospital,General Hospital (Level 2),#e67e22,Colombia,7.3481127,-72.9456293
Centro de Salud,Primary Care (Level 1),#2ecc71,Colombia,7.936635,-76.7182118
Camu La Granja,General Hospital (Level 2),#e67e22,Montería,8.7373769,-75.8916927
NUESTRA SEÑORA DE TORCOROMA,Primary Care (Level 1),#2ecc71,Colombia,8.2362665,-73.3522564
Hospital María Auxiliadora,General Hospital (Level 2),#e67e22,Chigorodó,7.6728011,-76.6876513
COOSALUD,Primary Care (Level 1),#2ecc71,Peque,7.0219443,-75.9095604
GestionarBienestar Sede Nacional,Primary Care (Level 1),#2ecc71,Colombia,7.0685445,-73.1071061
CIMA Medicina saludable,Primary Care (Level 1),#2ecc71,Colombia,7.8956024,-72.4936952
Clínica Pajonal,Primary Care (Level 1),#2ecc71,Colombia,7.9891881,-75.1989757
Hospital San Rafael,General Hospital (Level 2),#e67e22,Colombia,7.491112,-74.868221
Hospital Isabel La Católica,General Hospital (Level 2),#e67e22,Cáceres,7.581577,-75.347834
Hospital San Antonio,General Hospital (Level 2),#e67e22,Tarazá,7.578872,-75.3987289
Hospital Héctor Abad Gómez,General Hospital (Level 2),#e67e22,Yondó,7.005532,-73.914267
Hospital Pedro Claver Aguirre,General Hospital (Level 2),#e67e22,Toledo,7.011666,-75.691509
Hospital El Sagrado Corazón,General Hospital (Level 2),#e67e22,Briceño,7.111101,-75.5512861
E.s.e. Hospital Laureano Pino,General Hospital (Level 2),#e67e22,San Juan de Urabá,8.7634245,-76.5263122
